order_id,order_date,customer_id,product_id,store_id,channel,qty,unit_price,discount_pct,shipping_cost,payment_method,order_status
ORD100385,2024-08-02,C26234,P1053,S99,Online,2,9506000,0.0,358000.0,Transfer Bank,Selesai
ORD102318,17/08/2025,C25725,P1159,S99,online,1,117000,20.0,248000.0,Transfer Bank,Selesai
ORD105532,2024-08-19,C21493,P1103,S06,Offline,1,911000,0.0,0.0,Transfer Bank,Selesai
ORD105833,2024-04-28,C20182,P1141,S99,Online,1,343000,20.0,418000.0,Transfer Bank,Selesai
ORD100673,2024-04-09,C25264,P1162,S99,online,1,405000,0.0,445000.0,Kartu Kredit,Selesai
ORD108064,2025-11-24,C21487,P1091,S99,Online,3,693000,30.0,377000.0,Kartu Kredit,Selesai
ORD107497,2025-03-03,C23003,P1159,S99,Online,1,120000,10.0,515000.0,EWallet,Selesai
ORD101496,2024-03-17,C25260,P1128,S99,Online,1,1855000,15.0,489000.0,Transfer,Selesai
ORD109421,2025-08-26,C20065,P1100,S99,Online,1,1044000,25.0,497000.0,E-Wallet,Selesai
ORD106929,2025-04-21,C26706,P1018,,Offline,1,7171000,10.0,0.0,E-Wallet,Selesai
ORD106621,2025-05-08,C25665,P1057,S99, Online ,2,7771000,0.0,400000.0,Cicilan 0%,Selesai
ORD100839,2025-12-15,C25749,P1120,S99,Online,2,125000,20.0,430000.0,Kartu Kredit,Selesai
ORD103620,24/04/2024,C21688,P1111,S12,Offline,2,794000,20.0,0.0,Tunai,Selesai
ORD107008,2024-07-14,C21919,P1048,S11,offline,1,2471000,10.0,0.0,Kartu Kredit,Selesai
ORD110655,08/05/2024,C20807,P1164,S05,Offline,1,306000,5.0,,Transfer Bank,Selesai
ORD103524,2025-09-08,C23609,P1114,S99,Online,1,2097000,20.0,113000.0,Cicilan 0%,Retur
ORD109401,2024-01-07,C23455,P1150,S99,Online,1,395000,20.0,437000.0,,Selesai
ORD111462,2025-05-07,C25749,P1102,S05,Offline,1,643000,5.0,0.0,Transfer Bank,Selesai
ORD106805,2024-04-07,C23305,P1070,S03,Offline,1,895000,0.0,0.0,E-Wallet,Selesai
ORD110751,2025-05-11,C20773,P1170,S99, Online ,1,274000,5.0,90000.0,COD,Selesai
ORD100070,2025-12-09,C26237,P1116,S99,online,1,Rp 712.000,,302000.0,transfer bank,Selesai
ORD104320,2025-07-02,C23256,P1107,S99,Online,4,1066000,5.0,220000.0,Kartu Kredit,Selesai
ORD107535,2024-03-13,C24290,P1094,S99,Online,1,451000,10.0,58000.0,tunai,Dibatalkan
ORD102876,2025-09-11,C23952,P1017,S04,Offline,1,3703000,15.0,0.0,Transfer Bank,Selesai
ORD100304,2025-07-17,C23621,P1026,S99,Online,1,1099000,25.0,194000.0,E-Wallet,Selesai
ORD106098,2024-03-20,C25949,P1038,S08,offline,1,4032000,0.0,0.0,Kartu Kredit,Selesai
ORD103315,2025-09-03,C26149,P1081,S04,Offline,1,3953000,,0.0,Transfer Bank,Selesai
ORD106921,2024-12-30,C25086,P1113,S99,Online,1,1155000,10.0,421000.0,E-Wallet,Selesai
ORD103728,2025-01-07,C25723,P1163,S08,Offline,1,985000,10.0,0.0,Transfer Bank,Selesai
ORD102102,25/01/2024,C24453,P1047,S01,Offline,1,8434000,0.0,0.0,E-Wallet,Selesai
ORD105790,2025-07-19,C23406,P1039,S11,Offline,1,Rp 1.206.000,0.0,0.0,kartu kredit,Selesai
ORD105465,2025-09-14,C25483,P1117,S99,Online,2,1832000,15.0,136000.0,Cicilan 0%,Selesai
ORD111833,2025-10-14,C25703,P1110,S99,Online,1,1417000,20.0,76000.0,Tunai,Selesai
ORD105297,2024-09-06,C21155,P1044,S99,Online,1,13050000,30.0,119000.0,Kartu Kredit,Selesai
ORD103884,02/09/2025,C21931,P1082,S02,Offline,1,1741000,,0.0,Tunai,Selesai
ORD109641,2025-04-14,C23353,P1136,S99, Online ,1,1696000,5.0,261000.0,Kartu Kredit,Selesai
ORD110099,2024-03-03,C23997,P1129,S09,Offline,3,2423000,0.0,0.0,Tunai,Selesai
ORD109432,2025-12-19,C20489,P1119,S99,Online,1,829000,25.0,291000.0,kartu kredit,Selesai
ORD109753,2024-11-16,C25565,P1038,S99,ONLINE,1,4364000,20.0,326000.0,Transfer Bank,Dibatalkan
ORD100588,2025-07-09,C23976,P1127,S05,Toko Fisik,1,1255000,,0.0,EWallet,Selesai
ORD108835,2025-09-30,C22364,P1104,S99, Online ,1,Rp 744.000,15.0,99000.0,Cicilan 0%,Selesai
ORD111445,21/07/2025,C24946,P1069,S99,Online,1,2322000,5.0,431000.0,E-Wallet,Selesai
ORD100047,2024-06-23,C20025,P1067,S99,online,1,5549000,0.0,244000.0,,Selesai
ORD106951,2024-03-13,C20283,P1074,S99,Online,1,2589000,30.0,384000.0,cod,Selesai
ORD105298,2024-06-21,C24527,P1129,S01,Offline,1,2290000,0.0,0.0,Cicilan 0%,Selesai
ORD106866,2024-05-09,C22585,P1106,S99,Online,1,843000,10.0,83000.0,transfer bank,Selesai
ORD106739,2025-11-12,C25833,P1094,S99,Online,2,460000,15.0,307000.0,Transfer Bank,Selesai
ORD100221,2024-10-25,C22085,P1127,S12,Offline,2,1345000,5.0,0.0,COD,Selesai
ORD102678,2025-11-02,C25358,P1100,S99,Online,1,1089000,15.0,,E-Wallet,Selesai
ORD100747,2024-09-25,C23739,P1148,S12,Offline,2,1438000,0.0,,Transfer Bank,Selesai
ORD108980,2025-03-23,C25182,P1164,S05,Offline,3,315000,5.0,0.0,Transfer Bank,Selesai
ORD100624,2025-11-27,C22132,P1124,S99,Online,1,990000,15.0,133000.0,E Wallet,Selesai
ORD108622,2025-08-30,C25577,P1165,S01,Offline,2,1170000,20.0,0.0,Kartu Kredit,Selesai
ORD102407,2025-11-07,C22587,P1019,S99,ONLINE,1,6737000,15.0,422000.0,Kartu Kredit,Selesai
ORD103833,2025-08-20,C24299,P1095,S04,Offline,2,1161000,0.0,0.0,Kartu Kredit,Selesai
ORD104609,2024-03-13,C20700,P1085,S99,Online,1,3263000,15.0,55000.0,Kartu Kredit,Selesai
ORD102215,2025-06-09,C23991,P1153,S05,Offline,2,1338000,15.0,0.0,Transfer Bank,Selesai
ORD105219,2024-12-17,C21154,P1097,S02,offline,1,514000,20.0,0.0,Transfer Bank,Selesai
ORD109471,2025-12-15,C23476,P1031,S99,Online,1,4155000,30.0,381000.0,Cicilan 0%,Selesai
ORD104617,2025-07-28,C23954,P1102,S06,Toko Fisik,3,626000,0.0,0.0,Tunai,Selesai
ORD102288,2024-07-21,C20955,P1146,S99,Online,2,131000,20.0,119000.0,Transfer Bank,Selesai
ORD109982,2025-06-30,C23822,P1002,S99,Online,2,5815000,0.0,272000.0,transfer bank,Selesai
ORD100396,2025-07-10,C21960,P1156,S02,Offline,2,691000,0.0,0.0,E-Wallet,Selesai
ORD103065,2024-02-29,C21814,P1028,S04,Offline,1,2211000,0.0,0.0,Transfer Bank,Selesai
ORD111349,2024-10-19,C20756,P1083,S99,Online,1,8031000,,303000.0,E Wallet,Selesai
ORD105527,2024-12-25,C22682,P1049,S99,Online,1,5350000,35.0,225000.0,E-Wallet,Selesai
ORD102742,2024-03-25,C23353,P1161,S99,Online,4,1439000,30.0,480000.0,Cicilan 0%,Selesai
ORD110092,2025-03-21,C26518,P1041,S99,online,1,4953000,15.0,82000.0,cod,Selesai
ORD102929,2025-07-03,C22402,P1014,S99,ONLINE,1,3570000,15.0,372000.0,Transfer Bank,Selesai
ORD103325,2025-09-06,C24017,P1013,S99,Online,1,Rp 9.414.000,,122000.0,COD,Selesai
ORD105371,16/01/2024,C22780,P1102,S06,Offline,1,640000,0.0,0.0,Transfer Bank,Selesai
ORD103562,2025-06-14,C20261,P1140,S99,Online,2,1358000,5.0,,Kartu Kredit,Selesai
ORD101683,2024-04-13,C24678,P1018,S99,Online,2,7715000,0.0,193000.0,Cicilan 0%,Selesai
ORD107478,26/07/2024,C20623,P1092,S10,Offline,1,1221000,0.0,0.0,Kartu Kredit,Selesai
ORD104665,2025-03-25,C22253,P1137,S99,Online,1,217000,10.0,470000.0,COD,Selesai
ORD106220,2024-02-13,C24610,P1051,S10,Offline,1,11256000,0.0,0.0,Kartu Kredit,Selesai
ORD106414,2024-06-27,C25865,P1008,S99,Online,2,4249000,0.0,458000.0,Kartu Kredit,Selesai
ORD105769,2025-02-01,C24045,P1166,S99,online,1,993000,15.0,200000.0,kartu kredit,Selesai
ORD100019,2024-02-21,C24989,P1151,S12,Toko Fisik,1,84000,,0.0,COD,Selesai
ORD110529,2025-09-12,C23382,P1005,S99,online,2,8468000,0.0,108000.0,Cash on Delivery,Selesai
ORD106108,2025-04-26,C25610,P1128,S99,Online,2,1893000,25.0,166000.0,Cicilan 0%,Selesai
ORD104338,2024-10-08,C23410,P1087,S99,ONLINE,1,143000,5.0,256000.0,Cicilan 0%,Selesai
ORD101688,2025-08-28,C23765,P1137,S10,OFFLINE,1,213000,20.0,0.0,TUNAI,Selesai
ORD106702,2024-09-04,C22034,P1049,S09,Offline,4,5671000,10.0,0.0,cicilan 0%,Selesai
ORD111721,2025-03-03,C23519,P1150,S99,Online,3,406000,0.0,443000.0,cod,Selesai
ORD101178,2024-04-06,C24024,P1142,S09,OFFLINE,1,2260000,5.0,0.0,Tunai,Selesai
ORD106958,2024-12-04,C20639,P1138,S01,Offline,1,3069000,25.0,0.0,E-Wallet,Selesai
ORD109015,2025-10-16,C26111,P1021,S08,OFFLINE,1,6196000,15.0,0.0,Kartu Kredit,Selesai
ORD101491,2025-09-17,C23677,P1028,S99,Online,1,2151000,20.0,163000.0,COD,Selesai
ORD104894,2024-06-08,C26277,P1156,S99, Online ,1,754000,10.0,47000.0,Cicilan 0%,Selesai
ORD109359,2024-06-03,C20979,P1063,S99,Online,1,2970000,0.0,220000.0,TUNAI,Selesai
ORD110918,16/03/2025,C21778,P1125,S99,Online,4,2410000,20.0,295000.0,Transfer Bank,Selesai
ORD101989,2025-10-01,C23341,P1017,S07,Offline,1,3652000,15.0,0.0,Transfer,Selesai
ORD104226,2025-01-14,C25224,P1017,S99,online,1,3353000,30.0,252000.0,Cicilan 0%,Selesai
ORD103883,2025-06-04,C23531,P1019,S99,Online,1,6874000,10.0,322000.0,E-Wallet,Selesai
ORD104238,2025-12-04,C23994,P1124,S99,Online,2,918000,20.0,495000.0,Transfer Bank,Selesai
ORD106057,2025-06-03,C26551,P1018,S12,Offline,1,7686000,20.0,0.0,,Selesai
ORD111739,2025-08-23,C20370,P1082,S99,Online,1,1909000,,114000.0,Cicilan 0%,Selesai
ORD110484,2024-11-14,C25804,P1012,S07,Offline,1,2930000,10.0,0.0,Transfer,Selesai
ORD111237,2025-11-17,C22039,P1136,S10,Offline,1,1677000,20.0,,Cicilan 0%,Selesai
ORD104483,2024-10-31,C22423,P1126,S03,Offline,1,1295000,0.0,0.0,,Selesai
ORD108071,10/03/2025,C20214,P1147,S11,Offline,2,1881000,5.0,0.0,cicilan 0%,Selesai
ORD108839,2024-09-07,C25162,P1164,S99,online,1,326000,,414000.0,Kartu Kredit,Selesai
ORD111279,2025-06-02,C25835,P1116,S99,Online,1,689000,10.0,425000.0,Kartu Kredit,Selesai
ORD104898,2024-06-04,C20179,P1056,S04,Offline,1,5641000,15.0,0.0,Kartu Kredit,Selesai
ORD105034,2025-11-24,C22514,P1029,S99,Online,1,Rp 5.459.000,35.0,384000.0,Transfer Bank,Selesai
ORD105344,07/06/2025,C21058,P1045,S99,Online,1,Rp 14.012.000,5.0,93000.0,Transfer Bank,Selesai
ORD104868,2024-02-28,C26294,P1050,S04,Offline,1,3782000,5.0,0.0,transfer bank,Selesai
ORD111524,2024-02-08,C24398,P1013,S12,Offline,1,10133000,0.0,0.0,Tunai,Selesai
ORD110166,2024-01-04,C23105,P1128,S99,Online,1,1808000,10.0,115000.0,cicilan 0%,Selesai
ORD102540,2024-10-28,C24694,P1155,S99,Online,1,788000,0.0,439000.0,Transfer Bank,Selesai
ORD109694,2025-01-04,C23125,P1112,S99,Online,1,1669000,5.0,65000.0,Tunai,Selesai
ORD109928,2025-04-16,C23863,P1019,S99,Online,1,6651000,10.0,329000.0,Cicilan 0%,Dibatalkan
ORD106085,2025-10-16,C26695,P1039,S99,ONLINE,1,1176000,20.0,409000.0,E-Wallet,Selesai
ORD104438,2025-10-28,C21975,P1079,S08,Offline,1,6350000,10.0,0.0,COD,Selesai
ORD100429,2024-06-30,C20419,P1097,S99,Online,1,530000,,379000.0,Kartu Kredit,Selesai
ORD111451,2024-08-04,C24630,P1111,S99,Online,1,863000,20.0,368000.0,COD,Selesai
ORD111766,2024-06-19,C24022,P1136,S99,Online,1,1635000,10.0,180000.0,,Dibatalkan
ORD111519,2025-04-16,C21706,P1018,S04,Offline,1,7718000,15.0,0.0,Transfer Bank,Selesai
ORD105391,2024-08-01,C20605,P1142,S10,Toko Fisik,1,2328000,10.0,0.0,Transfer Bank,Selesai
ORD100450,2025-11-28,C24874,P1085,S99,ONLINE,1,3069000,25.0,271000.0,Cicilan 0%,Retur
ORD106433,04/11/2024,C21548,P1001,S99,online,1,8956000,25.0,183000.0,E-Wallet,Selesai
ORD100772,2024-08-14,C20248,P1033,S99,online,1,Rp 4.235.000,,53000.0,E-Wallet,Selesai
ORD103422,2024-03-23,C20724,P1120,S08,Offline,1,Rp 119.000,0.0,0.0,tunai,Selesai
ORD104679,2024-02-07,C20078,P1097,S99,Online,2,517000,15.0,517000.0,Transfer Bank,Selesai
ORD103437,2024-12-11,C23219,P1124,S99, Online ,1,911000,20.0,138000.0,Transfer Bank,Selesai
ORD108992,2025-10-02,C26207,P1117,S99,Online,1,1864000,5.0,498000.0,Transfer Bank,Selesai
ORD107058,2024-11-10,C20109,P1041,S99,Online,1,5047000,20.0,450000.0,Transfer Bank,Selesai
ORD105829,2025-09-04,C20794,P1019,S99,Online,1,6504000,15.0,281000.0,Tunai,Selesai
ORD106489,2024-11-01,C23613,P1066,S99,Online,1,Rp 4.371.000,35.0,463000.0,Kartu Kredit,Selesai
ORD105952,2025-06-21,C26580,P1156,S99,ONLINE,1,755000,20.0,299000.0,E-Wallet,Selesai
ORD107417,2025-11-04,C23696,P1066,S99,Online,1,4319000,15.0,473000.0,Tunai,Selesai
ORD103921,2025-03-28,C23469,P1008,S99, Online ,1,4802000,0.0,91000.0,Cicilan 0 %,Selesai
ORD110908,2025-01-05,C22530,P1051,S12,Offline,1,10724000,0.0,0.0,Kartu Kredit,Selesai
ORD109509,2024-06-05,C25157,P1048,S07,Offline,1,Rp 2.629.000,5.0,,Kartu Kredit,Selesai
ORD105522,2025-03-28,C25814,P1149,S99,Online,2,1048000,0.0,434000.0,Cicilan 0%,Selesai
ORD105303,2024-05-11,C25849,P1082,S99,Online,1,1876000,20.0,105000.0,Kartu Kredit,Selesai
ORD103082,2025-02-19,C24383,P1133,S99,Online,2,997000,15.0,477000.0,Kartu Kredit,Selesai
ORD105830,06/10/2025,C20840,P1124,S99,Online,1,1000000,10.0,245000.0,Transfer Bank,Selesai
ORD107410,2025-12-12,C21992,P1002,S99,Online,3,5730000,25.0,328000.0,Kartu Kredit,Selesai
ORD107732,2025-08-02,C22718,P1012,S99,Online,1,2988000,10.0,465000.0,Cicilan 0%,Selesai
ORD105702,2024-03-19,C20981,P1167,S99,online,2,820000,30.0,409000.0,Kartu Kredit,Selesai
ORD107499,2025-05-17,C25554,P1099,S12,Toko Fisik,2,143000,0.0,0.0,cicilan 0%,Selesai
ORD104023,2025-10-06,C21584,P1105,S99,Online,2,368000,25.0,98000.0,Credit Card,Selesai
ORD102351,2024-09-24,C25930,P1079,S99,online,1,6159000,0.0,431000.0,Transfer Bank,Selesai
ORD100538,2024-11-14,C21150,P1149,S99, Online ,1,1078000,10.0,160000.0,EWallet,Selesai
ORD109835,2025-01-09,C21713,P1103,S99,Online,1,914000,,423000.0,Credit Card,Selesai
ORD106118,2024-01-22,C26393,P1002,S08,Offline,1,5820000,15.0,,COD,Selesai
ORD111225,2025-12-28,C23040,P1123,S99,Online,1,331000,40.0,445000.0,E-Wallet,Selesai
ORD106848,2024-11-18,C21495,P1019,S05,Offline,1,6868000,10.0,0.0,COD,Selesai
ORD109344,2024-01-15,C25627,P1148,S99,ONLINE,3,Rp 1.428.000,15.0,482000.0,Kartu Kredit,Selesai
ORD100290,30/11/2025,C22387,P1089,S99,Online,1,458000,25.0,463000.0,Transfer Bank,Selesai
ORD106351,2024-06-12,C26463,P1042,S99,Online,2,Rp 1.029.000,30.0,266000.0,Kartu Kredit,Selesai
ORD108242,2025-04-02,C20378,P1095,S10,Offline,1,1176000,0.0,0.0,Transfer Bank,Selesai
ORD105032,2024-09-29,C25171,P1168,S06,Offline,1,782000,,0.0,E-Wallet,Selesai
ORD108644,2025-10-30,C23020,P1125,S99,Online,1,Rp 2.283.000,10.0,320000.0,Cicilan 0%,Selesai
ORD103529,2025-03-16,C24489,P1018,S99,Online,1,6978000,,201000.0,E-Wallet,Selesai
ORD110286,2025-09-26,C24392,P1118,S99,Online,2,768000,15.0,180000.0,Kartu Kredit,Selesai
ORD106385,2025-12-10,C23376,P1108,S99,ONLINE,1,163000,20.0,334000.0,Kartu Kredit,Selesai
ORD102021,2024-12-31,C20953,P1127,S03,Offline,2,Rp 1.270.000,15.0,,Transfer Bank,Selesai
ORD102655,2024-10-27,C24650,P1070,S99,Online,1,839000,10.0,490000.0,Kartu Kredit,Selesai
ORD110844,2024-04-01,C26281,P1139,S99,ONLINE,1,2099000,25.0,,E-Wallet,Selesai
ORD102684,2025-11-21,C26041,P1048,S99,Online,1,2581000,30.0,119000.0,E Wallet,Selesai
ORD101793,2024-01-04,C24367,P1151,S06,Offline,1,87000,5.0,0.0,Transfer Bank,Selesai
ORD100095,2024-07-15,C24334,P1024,S03,Offline,1,6094000,20.0,0.0,Tunai,Selesai
ORD100033,21/05/2025,C21278,P1062,S99,Online,1,14180000,15.0,438000.0,Kartu Kredit,Selesai
ORD111483,2025-03-15,C25019,P1001,S99,Online,3,9710000,,108000.0,Transfer Bank,Selesai
ORD110740,2024-06-15,C26388,P1126,S99,online,1,1258000,20.0,160000.0,Kartu Kredit,Selesai
ORD101427,2024-03-10,C26228,P1156,S12,offline,1,761000,0.0,0.0,Cicilan 0%,Selesai
ORD102861,2025-01-02,C26170,P1029,S99,Online,2,5741000,15.0,142000.0,E-Wallet,Selesai
ORD102596,14/02/2025,C21069,P1144,,Offline,1,2715000,15.0,0.0,Kartu Kredit,Selesai
ORD106290,2025-02-01,C22022,P1046,S11,Offline,1,4891000,20.0,0.0,Kartu Kredit,Selesai
ORD111322,2024-11-04,C21693,P1030,S04,offline,2,3466000,10.0,0.0,Tunai,Selesai
ORD100059,2025-12-17,C24257,P1139,S99,Online,1,1939000,35.0,254000.0,Cicilan 0%,Selesai
ORD101402,2025-12-23,C22664,P1048,S02,Offline,1,2433000,35.0,0.0,E-Wallet,Selesai
ORD103465,2025-06-01,C23483,P1004,S99,Online,1,9894000,0.0,336000.0,Transfer Bank,Selesai
ORD106512,2024-03-15,C20829,P1160,S99,Online,1,526000,10.0,205000.0,Kartu Kredit,Selesai
ORD105361,2025-11-23,C24890,P1092,S04,Offline,1,1161000,25.0,0.0,E-Wallet,Selesai
ORD107627,2024-02-23,C25377,P1024,S99,Online,1,5916000,20.0,212000.0,cod,Selesai
ORD100828,2024-12-26,C21180,P1142,S99,Online,1,2325000,25.0,473000.0,Kartu Kredit,Selesai
ORD106697,2024-06-23,C20194,P1007,S07,Offline,1,9351000,20.0,0.0,Transfer Bank,Selesai
ORD106182,2024-08-24,C25222,P1016,S02,Offline,1,9866000,,0.0,E-Wallet,Selesai
ORD106930,13/12/2024,C22181,P1080,S08,Offline,1,6474000,15.0,0.0,Cicilan 0%,Selesai
ORD107598,2024-01-12,C23835,P1024,S10,Toko Fisik,4,5692000,5.0,0.0,Transfer Bank,Selesai
ORD104489,2025-09-15,C21486,P1128,S99,Online,1,1705000,10.0,325000.0,Kartu Kredit,Selesai
ORD107500,2025-10-12,C25790,P1066,S99,Online,1,4420000,15.0,,Tunai,Selesai
ORD106554,2024-11-27,C20390,P1100,S04,Offline,2,1129000,25.0,0.0,Tunai,Dibatalkan
ORD107952,2024-03-07,C25598,P1030,S99,Online,1,3211000,0.0,173000.0,Transfer Bank,Selesai
ORD110318,2024-03-10,C25554,P1155,S04,Offline,1,805000,0.0,0.0,E-Wallet,Selesai
ORD105595,2024-11-22,C21605,P1121,S12,Offline,1,666000,30.0,0.0,COD,Dibatalkan
ORD107300,2024-05-23,C20501,P1028,S99,Online,3,2103000,5.0,237000.0,Kartu Kredit,Selesai
ORD101347,2025-02-02,C21533,P1154,S99,Online,1,141000,15.0,48000.0,Transfer,Selesai
ORD101430,2025-08-10,C26328,P1099,S99,Online,1,152000,25.0,238000.0,kartu kredit,Selesai
ORD104335,10/09/2025,C23052,P1037,S99,Online,1,5241000,5.0,350000.0,cicilan 0%,Selesai
ORD104053,2024-09-01,C24139,P1010,S99,Online,-1,8620000,0.0,364000.0,Kartu Kredit,Selesai
ORD100856,2024-08-30,C21146,P1112,S99,Online,1,1630000,15.0,332000.0,Transfer,Selesai
ORD110223,2025-12-19,C21057,P1063,S99,Online,1,2894000,30.0,79000.0,TRANSFER BANK,Retur
ORD110115,2024-11-12,C25477,P1053,S03,Offline,1,9586000,10.0,0.0,,Selesai
ORD101277,2024-11-12,C25235,P1044,S99,Online,1,12384000,30.0,219000.0,Kartu Kredit,Selesai
ORD101783,2025-09-03,C23258,P1128,S99,Online,4,Rp 1.794.000,0.0,146000.0,E-Wallet,Selesai
ORD111021,2024-01-11,C25496,P1164,S08,Offline,1,306000,10.0,0.0,Cicilan 0%,Selesai
ORD109781,2025-06-06,C21469,P1044,S99,Online,1,12670000,10.0,202000.0,TRANSFER BANK,Selesai
ORD101053,2024-05-24,C25589,P1019,S11,Offline,1,6170000,,0.0,kartu kredit,Selesai
ORD105836,15/01/2024,C26477,P1014,S03,Offline,1,3608000,0.0,0.0,Tunai,Selesai
ORD110904,2025-01-27,C25920,P1153,S99,Online,1,1311000,10.0,464000.0,E-Wallet,Selesai
ORD111514,2024-08-08,C23269,P1108,S09,Toko Fisik,1,159000,5.0,0.0,KARTU KREDIT,Selesai
ORD109513,2025-01-06,C23897,P1111,S99,Online,1,855000,0.0,353000.0,E-Wallet,Selesai
ORD104764,2025-04-23,C23565,P1095,S99,Online,4,1153000,10.0,291000.0,Transfer,Selesai
ORD108388,2025-02-03,C22104,P1034,S99,Online,1,1058000,10.0,467000.0,E-Wallet,Selesai
ORD103851,2024-06-20,C26552,P1120,S04,Offline,2,120000,10.0,0.0,Tunai,Selesai
ORD104779,2024-07-18,C20975,P1006,S99,Online,1,3851000,0.0,104000.0,Kartu Kredit,Selesai
ORD100373,2024-03-20,C25040,P1060,S99,Online,3,3619000,25.0,,Transfer Bank,Selesai
ORD109967,2024-09-09,C21264,P1002,S01,Offline,1,5739000,0.0,0.0,Tunai,Selesai
ORD101941,2025-08-26,C26427,P1069,S08,OFFLINE,1,2420000,15.0,0.0,E-Wallet,Dibatalkan
ORD110747,2025-03-28,C24546,P1140,,Offline,1,1492000,0.0,0.0,E-Wallet,Selesai
ORD105728,2025-05-08,C24063,P1110,S99,Online,1,1318000,15.0,339000.0,Cicilan 0 %,Selesai
ORD106791,2025-08-03,C20019,P1036,S01,Offline,1,2443000,0.0,,Transfer Bank,Selesai
ORD106373,2025-11-10,C25049,P1083,S99,Online,2,7758000,40.0,62000.0,E-Wallet,Selesai
ORD107928,2024-11-08,C26041,P1029,S02,Offline,2,5652000,15.0,0.0,Cicilan 0 %,Dibatalkan
ORD106014,2025-08-24,C21416,P1165,S99,Online,1,1162000,20.0,203000.0,Kartu Kredit,Dibatalkan
ORD102512,2024-10-11,C21710,P1026,S99,ONLINE,1,1108000,10.0,64000.0,E-Wallet,Dibatalkan
ORD104822,2025-09-20,C26149,P1014,S99, Online ,1,3445000,10.0,,Transfer Bank,Selesai
ORD102250,2025-10-10,C20858,P1147,S99,Online,1,1718000,15.0,456000.0,Transfer Bank,Selesai
ORD105261,2025-03-29,C24438,P1028,S99,Online,3,2022000,0.0,214000.0,Transfer Bank,Selesai
ORD100101,2025-05-16,C25954,P1046,S04,Offline,2,5166000,0.0,0.0,E-Wallet,Selesai
ORD105235,2025-11-24,C26713,P1112,S08,Offline,2,1593000,15.0,0.0,E-Wallet,Selesai
ORD110513,2025-05-15,C26168,P1143,S12,offline,4,3042000,20.0,0.0,Cash on Delivery,Dibatalkan
ORD110543,2025-07-18,C25195,P1070,S99,Online,1,913000,25.0,,COD,Selesai
ORD109119,2025-10-30,C22230,P1159,S99,online,1,125000,20.0,285000.0,E Wallet,Selesai
ORD104730,2025-07-14,C25367,P1013,S99,online,1,9892000,5.0,128000.0,KARTU KREDIT,Selesai
ORD106389,2025-09-03,C22812,P1025,S99, Online ,1,4513000,10.0,146000.0,E-Wallet,Selesai
ORD111883,2024-06-07,C22601,P1072,S12,Offline,2,3524000,5.0,0.0,e-wallet,Selesai
ORD106260,2025-11-10,C24718,P1141,S11,Toko Fisik,1,310000,20.0,,Kartu Kredit,Selesai
ORD101530,25/02/2025,C23991,P1004,S09,Offline,1,9602000,5.0,0.0,Kartu Kredit,Selesai
ORD103130,2025-03-30,C22553,P1006,S12,Offline,1,3509000,15.0,0.0,Kartu Kredit,Selesai
ORD103954,2025-12-17,C20398,P1096,S99,Online,1,411000,20.0,90000.0,Transfer Bank,Selesai
ORD109253,2024-07-16,C20279,P1138,S99,Online,1,3077000,10.0,279000.0,Transfer Bank,Selesai
ORD108637,2024-12-02,C23979,P1040,S01,Offline,2,4618000,25.0,0.0,E-Wallet,Retur
ORD109973,2025-12-29,C22851,P1059,S08,Offline,1,6976000,15.0,0.0,TUNAI,Selesai
ORD103461,2024-10-12,C25316,P1020,S99,Online,2,Rp 8.235.000,15.0,490000.0,Tunai,Selesai
ORD102142,2024-06-24,C22887,P1056,S99,Online,1,6024000,20.0,251000.0,E-Wallet,Selesai
ORD100993,02/05/2024,C21054,P1117,S02,Offline,1,1871000,10.0,0.0,E-Wallet,Selesai
ORD100099,2025-12-25,C20055,P1114,S10,Offline,1,2256000,25.0,0.0,E-Wallet,Selesai
ORD106347,2025-06-13,C25914,P1157,S07,Offline,1,1166000,10.0,,kartu kredit,Selesai
ORD101006,2024-09-26,C21669,P1024,S99, Online ,2,6012000,15.0,172000.0,Transfer Bank,Selesai
ORD108141,2024-07-27,C26444,P1127,S07,Offline,1,1405000,5.0,0.0,Cicilan 0%,Selesai
ORD101844,2025-01-27,C21864,P1002,S99,Online,1,5918000,20.0,217000.0,Transfer Bank,Selesai
ORD111711,2024-07-27,C24713,P1167,S99,Online,2,810000,0.0,264000.0,Cicilan 0%,Selesai
ORD104974,2024-01-06,C20876,P1071,S99,Online,1,1646000,25.0,316000.0,E-Wallet,Selesai
ORD106607,2024-12-24,C22160,P1163,S99,Online,1,968000,10.0,182000.0,E-Wallet,Selesai
ORD107181,2024-03-15,C26244,P1048,S01,Offline,1,2428000,20.0,0.0,Tunai,Selesai
ORD105013,2024-07-02,C22619,P1060,S99,Online,1,3756000,25.0,105000.0,COD,Selesai
ORD111873,2024-11-22,C23274,P1144,S99,ONLINE,1,2837000,10.0,169000.0,Transfer Bank,Selesai
ORD105875,2025-01-12,C22761,P1020,S12,Offline,3,7822000,10.0,0.0,E-Wallet,Selesai
ORD108294,2025-04-04,C23083,P1131,S06,OFFLINE,2,2061000,15.0,0.0,Tunai,Selesai
ORD106887,2025-04-09,C23691,P1146,S12,Offline,2,139000,5.0,0.0,EWallet,Selesai
ORD105840,2025-11-30,C23627,P1038,S99,Online,1,4005000,15.0,459000.0,E-Wallet,Selesai
